usuario_id;producto_id;producto;marca;familia;cluster;visitas;reservas;compras;favoritos;reposiciones;coincidencias_busqueda;puntaje_compatibilidad;probabilidad_compra;compra_observada;log_visitas;log_reservas;es_favorito;log_reposiciones;log_coincidencias_busqueda;afinidad_historica_producto;afinidad_promedio_cluster;coincide_marca_preferida;coincide_familia_preferida;coincide_genero_preferido;precio_normalizado;stock_normalizado
17;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;9;4.0693;0.0003;0;0;0;0;0;2.302585;0.047357;0.069565;0;0;0;0.88233;0.333333
17;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;9;4.0573;0.0001;0;0;0;0;0;2.302585;0.047357;0.035432;0;0;0;0.843106;0.533333
17;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;9;4.0555;0.0003;0;0;0;0;0;2.302585;0.047357;0.030134;0;0;0;1;0.4
17;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;15;5.5245;0.0008;0;0;0;0;0;2.772589;0.057024;0.049276;1;0;0;0.803883;0.4
17;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;4.5;4.013;0;0;0;0;0;0;1.704748;0.035062;0.030088;0;0;1;0.568543;0.6
17;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;0;0.0079;0;0;0;0;0;0;0;0;0.022461;0;0;0;0.509708;0.466667
18;1;Sauvage;Dior;Aromatica;1;3;0;0;0;0;0;3.2955;0;0;1.386294;0;0;0;0;0.041134;0.03844;0;0;1;0.901942;0.8
18;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;0;0.821;0;0;0;0;0;0;0;0;0.060002;0;0;0;0.921553;0.533333
18;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;0;1.6113;0;0;0;0;0;0;0;0;0.032356;0;0;1;0.980388;0.666667
18;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;0;0.8212;0;0;0;0;0;0;0;0;0.060498;0;0;0;0.960777;0.466667
18;5;Eros;Versace;Aromatica;1;0;0;0;0;0;4.5;3.2149;0;0;0;0;0;0;1.704748;0.035062;0.035622;0;0;1;0.64699;0.933333
18;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;4.5;3.2195;0;0;0;0;0;0;1.704748;0.035062;0.048855;0;0;1;0.627378;0.6
18;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;3.2137;0;0;0;0;0;0;1.704748;0.035062;0.0321;0;0;1;0.686213;0.733333
18;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;0;0.8261;0;0;0;0;0;0;0;0;0.074509;0;0;0;0.76466;0.4
18;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;4.0139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;1;1;0.666601;0.866667
18;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;4.5;3.2223;0;0;0;0;0;0;1.704748;0.035062;0.056787;0;0;1;0.64699;1
18;11;Good Girl;Carolina Herrera;Oriental;1;3;0;0;0;0;0;3.3013;0.0005;0;1.386294;0;0;0;0;0.041134;0.054911;0;1;0;0.823495;0.333333
18;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;0;1.6243;0;0;0;0;0;0;0;0;0.069408;0;0;1;0.607766;0.266667
18;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;0;1.6128;0;0;0;0;0;0;0;0;0.036537;0;0;1;0.843106;0.533333
18;14;Libre;Yves Saint Laurent;Floral;1;0;2;0;1;0;0;2.9107;0.1879;0;0;1.098612;1;0;0;0.178247;0.086993;0;0;0;0.862718;0.466667
18;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;4.0139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;1;1;0.705825;0.4
18;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;0;1.6247;0.0001;0;0;0;0;0;0;0;0.070477;0;1;0;0.784271;0.2
18;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;0;1.6123;0;0;0;0;0;0;0;0;0.035005;0;0;1;0.548931;0.6
18;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;7.5;5.4408;0.0001;0;0;0;0;0;2.140066;0.044015;0.071111;1;0;1;0.450873;0.266667
18;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;12;5.2247;0.0008;0;0;0;0;0;2.564949;0.052753;0.028789;1;1;0;0.490096;0.133333
18;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;7.5;5.4437;0.0001;0;0;0;0;0;2.140066;0.044015;0.079378;1;0;1;0.392038;0.2
18;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;3.212;0;0;0;0;0;0;1.704748;0.035062;0.027354;0;0;1;0.666601;0.666667
18;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;0;1.6118;0;0;0;0;0;0;0;0;0.033694;0;0;1;0.862718;0.466667
18;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;0;1.6121;0;0;0;0;0;0;0;0;0.034446;0;0;1;0.705825;0.6
18;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;0;2.4109;0;0;0;0;0;0;0;0;0.031063;0;1;1;0.686213;0.533333
18;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;0;1.6243;0.0001;0;0;0;0;0;0;0;0.069565;0;1;0;0.88233;0.333333
18;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;0;0.8124;0;0;0;0;0;0;0;0;0.035432;0;0;0;0.843106;0.533333
18;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;0;0.8105;0;0;0;0;0;0;0;0;0.030134;0;0;0;1;0.4
18;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;0;0.8172;0;0;0;0;0;0;0;0;0.049276;0;0;0;0.803883;0.4
18;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;0;1.6105;0;0;0;0;0;0;0;0;0.030088;0;0;1;0.568543;0.6
18;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;12;5.2225;0.0003;0;0;0;0;0;2.564949;0.052753;0.022461;1;1;0;0.509708;0.466667
19;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;9;4.0584;0.0001;0;0;0;0;0;2.302585;0.047357;0.03844;0;0;0;0.901942;0.8
19;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;7.5;4.6369;0;0;0;0;0;0;2.140066;0.044015;0.060002;0;0;1;0.921553;0.533333
19;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;9;4.0563;0.0001;0;0;0;0;0;2.302585;0.047357;0.032356;0;0;0;0.980388;0.666667
19;4;Coco Mademoiselle;Chanel;Floral;1;3;0;0;0;0;10.5;6.7451;0.0009;0;1.386294;0;0;0;2.442347;0.091366;0.060498;0;0;1;0.960777;0.466667
19;5;Eros;Versace;Aromatica;1;0;0;0;0;0;4.5;2.4149;0;0;0;0;0;0;1.704748;0.035062;0.035622;0;0;0;0.64699;0.933333
19;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;4.5;2.4195;0;0;0;0;0;0;1.704748;0.035062;0.048855;0;0;0;0.627378;0.6
19;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;2.4137;0;0;0;0;0;0;1.704748;0.035062;0.0321;0;0;0;0.686213;0.733333
19;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;7.5;4.642;0.0001;0;0;0;0;0;2.140066;0.044015;0.074509;0;0;1;0.76466;0.4
19;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;3.2139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;1;0;0.666601;0.866667
19;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;7.5;3.0358;0;0;0;0;0;0;2.140066;0.044015;0.056787;0;0;0;0.64699;1
19;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;4.5;4.8216;0.0001;0;0;0;0;0;1.704748;0.035062;0.054911;0;1;1;0.823495;0.333333
19;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;9;4.0692;0.0002;0;0;0;0;0;2.302585;0.047357;0.069408;0;0;0;0.607766;0.266667
19;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;13.5;4.5813;0.0002;0;0;0;0;0;2.674149;0.054999;0.036537;0;0;0;0.843106;0.533333
19;14;Libre;Yves Saint Laurent;Floral;1;3;0;0;0;0;9;6.5574;0.0006;0;1.386294;0;0;0;2.302585;0.088491;0.086993;0;0;1;0.862718;0.466667
19;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;4.0139;0.0003;0;0;0;0;0;1.704748;0.035062;0.032763;1;1;0;0.705825;0.4
19;16;Scandal;Jean Paul Gaultier;Oriental;1;0;2;2;1;0;4.5;7.806;0.9983;1;0;1.098612;1;0;1.704748;0.43269;0.070477;1;1;1;0.784271;0.2
19;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;9;4.0572;0.0001;0;0;0;0;0;2.302585;0.047357;0.035005;0;0;0;0.548931;0.6
19;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;9;4.0698;0.0001;0;0;0;0;0;2.302585;0.047357;0.071111;0;0;0;0.450873;0.266667
19;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;0;0.8101;0;0;0;0;0;0;0;0;0.028789;0;1;0;0.490096;0.133333
19;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;9;4.0727;0.0001;0;0;0;0;0;2.302585;0.047357;0.079378;0;0;0;0.392038;0.2
19;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;2.412;0;0;0;0;0;0;1.704748;0.035062;0.027354;0;0;0;0.666601;0.666667
19;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;9;4.0567;0.0002;0;0;0;0;0;2.302585;0.047357;0.033694;0;0;0;0.862718;0.466667
19;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;9;4.057;0.0001;0;0;0;0;0;2.302585;0.047357;0.034446;0;0;0;0.705825;0.6
19;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;9;4.8558;0.0001;0;0;0;0;0;2.302585;0.047357;0.031063;0;1;0;0.686213;0.533333
19;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;9;5.6693;0.0001;0;0;0;0;0;2.302585;0.047357;0.069565;0;1;1;0.88233;0.333333
19;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;4.5;4.0148;0;0;0;0;0;0;1.704748;0.035062;0.035432;0;0;1;0.843106;0.533333
19;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;4.5;4.013;0.0001;0;0;0;0;0;1.704748;0.035062;0.030134;0;0;1;1;0.4
19;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;4.5;4.0197;0;0;0;0;0;0;1.704748;0.035062;0.049276;0;0;1;0.803883;0.4
19;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;9;4.0555;0.0001;0;0;0;0;0;2.302585;0.047357;0.030088;0;0;0;0.568543;0.6
19;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;0;0.8079;0;0;0;0;0;0;0;0;0.022461;0;1;0;0.509708;0.466667
20;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;0;1.6135;0;0;0;0;0;0;0;0;0.03844;0;0;1;0.901942;0.8
20;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;4.5;3.2234;0.0001;0;0;0;0;0;1.704748;0.035062;0.060002;0;0;0;0.921553;0.533333
20;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;0;2.4113;0;0;0;0;0;0;0;0;0.032356;0;1;1;0.980388;0.666667
20;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;4.5;3.2236;0.0001;0;0;0;0;0;1.704748;0.035062;0.060498;0;0;0;0.960777;0.466667
20;5;Eros;Versace;Aromatica;1;0;0;0;0;0;4.5;3.2149;0;0;0;0;0;0;1.704748;0.035062;0.035622;0;0;1;0.64699;0.933333
20;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;4.5;4.0195;0;0;0;0;0;0;1.704748;0.035062;0.048855;0;1;1;0.627378;0.6
20;7;Acqua di Gio;Giorgio Armani;Citrica;1;3;0;0;0;0;4.5;4.8957;0.0001;0;1.386294;0;0;0;1.704748;0.076196;0.0321;0;0;1;0.686213;0.733333
20;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;4.5;3.2285;0.0001;0;0;0;0;0;1.704748;0.035062;0.074509;0;0;0;0.76466;0.4
20;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;3.2139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;0;1;0.666601;0.866667
20;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;4.5;3.2223;0;0;0;0;0;0;1.704748;0.035062;0.056787;0;0;1;0.64699;1
20;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;4.5;3.2216;0.0001;0;0;0;0;0;1.704748;0.035062;0.054911;0;0;0;0.823495;0.333333
20;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;0;1.6243;0;0;0;0;0;0;0;0;0.069408;0;0;1;0.607766;0.266667
20;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;0;1.6128;0;0;0;0;0;0;0;0;0.036537;0;0;1;0.843106;0.533333
20;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;7.5;3.8463;0.0002;0;0;0;0;0;2.140066;0.044015;0.086993;0;0;0;0.862718;0.466667
20;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;3.2139;0;0;0;0;0;0;1.704748;0.035062;0.032763;0;0;1;0.705825;0.4
20;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;3.2271;0.0002;0;0;0;0;0;1.704748;0.035062;0.070477;0;0;0;0.784271;0.2
20;17;Explorer;Montblanc;Amaderada;1;3;0;0;0;0;0;4.0943;0;0;1.386294;0;0;0;0;0.041134;0.035005;0;1;1;0.548931;0.6
20;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;2;0;1;0;0;5.3051;0.1651;0;0;1.098612;1;0;0;0.178247;0.071111;1;1;1;0.450873;0.266667
20;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;0;0.8101;0.0001;0;0;0;0;0;0;0;0.028789;1;0;0;0.490096;0.133333
20;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;0;3.2278;0;0;0;0;0;0;0;0;0.079378;1;1;1;0.392038;0.2
20;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;4.5;3.212;0;0;0;0;0;0;1.704748;0.035062;0.027354;0;0;1;0.666601;0.666667
20;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;0;1.6118;0;0;0;0;0;0;0;0;0.033694;0;0;1;0.862718;0.466667
20;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;0;1.6121;0;0;0;0;0;0;0;0;0.034446;0;0;1;0.705825;0.6
20;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;0;1.6109;0;0;0;0;0;0;0;0;0.031063;0;0;1;0.686213;0.533333
20;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;7.5;3.8402;0.0002;0;0;0;0;0;2.140066;0.044015;0.069565;0;0;0;0.88233;0.333333
20;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;4.5;3.2148;0.0001;0;0;0;0;0;1.704748;0.035062;0.035432;0;0;0;0.843106;0.533333
20;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;4.5;3.213;0.0002;0;0;0;0;0;1.704748;0.035062;0.030134;0;0;0;1;0.4
20;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;4.5;3.2197;0.0001;0;0;0;0;0;1.704748;0.035062;0.049276;0;0;0;0.803883;0.4
20;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;0;2.4105;0;0;0;0;0;0;0;0;0.030088;0;1;1;0.568543;0.6
20;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;0;0.8079;0;0;0;0;0;0;0;0;0.022461;1;0;0;0.509708;0.466667
21;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;9;4.8584;0;0;0;0;0;0;2.302585;0.047357;0.03844;0;0;1;0.901942;0.8
21;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;9;4.0659;0.0002;0;0;0;0;0;2.302585;0.047357;0.060002;0;0;0;0.921553;0.533333
21;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;4.5;4.8137;0;0;0;0;0;0;1.704748;0.035062;0.032356;0;1;1;0.980388;0.666667
21;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;4.5;3.2236;0.0001;0;0;0;0;0;1.704748;0.035062;0.060498;0;0;0;0.960777;0.466667
21;5;Eros;Versace;Aromatica;1;0;0;0;0;0;0;0.8125;0;0;0;0;0;0;0;0;0.035622;0;0;1;0.64699;0.933333
21;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;0;1.6171;0;0;0;0;0;0;0;0;0.048855;0;1;1;0.627378;0.6
21;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;0;0.8112;0;0;0;0;0;0;0;0;0.0321;0;0;1;0.686213;0.733333
21;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;4.5;3.2285;0.0001;0;0;0;0;0;1.704748;0.035062;0.074509;0;0;0;0.76466;0.4
21;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;0;0.8115;0;0;0;0;0;0;0;0;0.032763;0;0;1;0.666601;0.866667
21;10;Invictus;Paco Rabanne;Aromatica;1;3;0;0;0;0;0;2.5019;0;0;1.386294;0;0;0;0;0.041134;0.056787;0;0;1;0.64699;1
21;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;4.5;3.2216;0.0001;0;0;0;0;0;1.704748;0.035062;0.054911;0;0;0;0.823495;0.333333
21;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;4.5;4.0267;0;0;0;0;0;0;1.704748;0.035062;0.069408;0;0;1;0.607766;0.266667
21;13;Y;Yves Saint Laurent;Aromatica;1;0;0;0;0;0;4.5;4.0152;0;0;0;0;0;0;1.704748;0.035062;0.036537;0;0;1;0.843106;0.533333
21;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;4.5;3.2329;0.0001;0;0;0;0;0;1.704748;0.035062;0.086993;0;0;0;0.862718;0.466667
21;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;0;0.8115;0;0;0;0;0;0;0;0;0.032763;0;0;1;0.705825;0.4
21;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;4.5;3.2271;0.0002;0;0;0;0;0;1.704748;0.035062;0.070477;0;0;0;0.784271;0.2
21;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;7.5;5.4282;0;0;0;0;0;0;2.140066;0.044015;0.035005;0;1;1;0.548931;0.6
21;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;4.5;5.6273;0.0001;0;0;0;0;0;1.704748;0.035062;0.071111;1;1;1;0.450873;0.266667
21;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;4.5;3.2125;0.0003;0;0;0;0;0;1.704748;0.035062;0.028789;1;0;0;0.490096;0.133333
21;20;Asad;Lattafa;Amaderada;1;3;2;1;1;0;4.5;9.4418;0.9932;1;1.386294;1.098612;1;0;1.704748;0.364133;0.079378;1;1;1;0.392038;0.2
21;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;0;0.8096;0;0;0;0;0;0;0;0;0.027354;0;0;1;0.666601;0.666667
21;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;9;4.8567;0.0001;0;0;0;0;0;2.302585;0.047357;0.033694;0;0;1;0.862718;0.466667
21;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;4.5;4.0145;0;0;0;0;0;0;1.704748;0.035062;0.034446;0;0;1;0.705825;0.6
21;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;4.0133;0;0;0;0;0;0;1.704748;0.035062;0.031063;0;0;1;0.686213;0.533333
21;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;4.5;3.2268;0.0002;0;0;0;0;0;1.704748;0.035062;0.069565;0;0;0;0.88233;0.333333
21;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;9;4.0573;0.0001;0;0;0;0;0;2.302585;0.047357;0.035432;0;0;0;0.843106;0.533333
21;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;4.5;3.213;0.0002;0;0;0;0;0;1.704748;0.035062;0.030134;0;0;0;1;0.4
21;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;4.5;3.2197;0.0001;0;0;0;0;0;1.704748;0.035062;0.049276;0;0;0;0.803883;0.4
21;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;7.5;5.4264;0;0;0;0;0;0;2.140066;0.044015;0.030088;0;1;1;0.568543;0.6
21;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;4.5;3.2103;0.0001;0;0;0;0;0;1.704748;0.035062;0.022461;1;0;0;0.509708;0.466667
22;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;7.5;6.2294;0.0001;0;0;0;0;0;2.140066;0.044015;0.03844;1;1;1;0.901942;0.8
22;2;Miss Dior;Dior;Floral;1;0;2;1;1;0;3;5.7042;0.9689;1;0;1.098612;1;0;1.386294;0.31645;0.060002;1;0;0;0.921553;0.533333
22;3;Bleu de Chanel;Chanel;Amaderada;1;3;0;0;0;0;4.5;5.6958;0.0003;0;1.386294;0;0;0;1.704748;0.076196;0.032356;0;0;1;0.980388;0.666667
22;4;Coco Mademoiselle;Chanel;Floral;1;0;0;0;0;0;0;0.8212;0;0;0;0;0;0;0;0;0.060498;0;0;0;0.960777;0.466667
22;5;Eros;Versace;Aromatica;1;0;0;0;0;0;13.5;5.381;0;0;0;0;0;0;2.674149;0.054999;0.035622;0;1;1;0.64699;0.933333
22;6;Dylan Blue;Versace;Amaderada;1;0;0;0;0;0;13.5;4.5857;0;0;0;0;0;0;2.674149;0.054999;0.048855;0;0;1;0.627378;0.6
22;7;Acqua di Gio;Giorgio Armani;Citrica;1;0;0;0;0;0;9;4.0562;0;0;0;0;0;0;2.302585;0.047357;0.0321;0;0;1;0.686213;0.733333
22;8;Si;Giorgio Armani;Frutal;1;0;0;0;0;0;0;0.8261;0;0;0;0;0;0;0;0;0.074509;0;0;0;0.76466;0.4
22;9;1 Million;Paco Rabanne;Oriental;1;0;0;0;0;0;9;4.0564;0;0;0;0;0;0;2.302585;0.047357;0.032763;0;0;1;0.666601;0.866667
22;10;Invictus;Paco Rabanne;Aromatica;1;0;0;0;0;0;9;4.8648;0;0;0;0;0;0;2.302585;0.047357;0.056787;0;1;1;0.64699;1
22;11;Good Girl;Carolina Herrera;Oriental;1;0;0;0;0;0;0;0.8192;0;0;0;0;0;0;0;0;0.054911;0;0;0;0.823495;0.333333
22;12;212 VIP Black;Carolina Herrera;Aromatica;1;0;0;0;0;0;4.5;4.8267;0;0;0;0;0;0;1.704748;0.035062;0.069408;0;1;1;0.607766;0.266667
22;13;Y;Yves Saint Laurent;Aromatica;1;3;0;0;0;0;4.5;6.4973;0.0004;0;1.386294;0;0;0;1.704748;0.076196;0.036537;0;1;1;0.843106;0.533333
22;14;Libre;Yves Saint Laurent;Floral;1;0;0;0;0;0;0;0.8304;0;0;0;0;0;0;0;0;0.086993;0;0;0;0.862718;0.466667
22;15;Le Male;Jean Paul Gaultier;Oriental;1;0;0;0;0;0;9;4.0564;0;0;0;0;0;0;2.302585;0.047357;0.032763;0;0;1;0.705825;0.4
22;16;Scandal;Jean Paul Gaultier;Oriental;1;0;0;0;0;1;0;2.1432;0.0001;0;0;0;0;0.693147;0;0.041134;0.070477;0;0;0;0.784271;0.2
22;17;Explorer;Montblanc;Amaderada;1;0;0;0;0;0;4.5;4.0147;0;0;0;0;0;0;1.704748;0.035062;0.035005;0;0;1;0.548931;0.6
22;18;Club de Nuit Intense;Lattafa;Amaderada;1;0;0;0;0;0;4.5;4.0273;0;0;0;0;0;0;1.704748;0.035062;0.071111;0;0;1;0.450873;0.266667
22;19;Khamrah;Lattafa;Oriental;1;0;0;0;0;0;0;0.0101;0;0;0;0;0;0;0;0;0.028789;0;0;0;0.490096;0.133333
22;20;Asad;Lattafa;Amaderada;1;0;0;0;0;0;4.5;4.0302;0;0;0;0;0;0;1.704748;0.035062;0.079378;0;0;1;0.392038;0.2
22;21;Aqua Motion;Giorgio Armani;Citrica;1;0;0;0;0;0;9;4.0545;0;0;0;0;0;0;2.302585;0.047357;0.027354;0;0;1;0.666601;0.666667
22;22;Savage Code;Dior;Aromatica;1;0;0;0;0;0;7.5;6.2277;0.0002;0;0;0;0;0;2.140066;0.044015;0.033694;1;1;1;0.862718;0.466667
22;23;Blue Pulse;Versace;Aromatica;1;0;0;0;0;0;9;5.657;0;0;0;0;0;0;2.302585;0.047357;0.034446;0;1;1;0.705825;0.6
22;24;Gold Intense;Paco Rabanne;Oriental;1;0;0;0;0;0;4.5;4.0133;0;0;0;0;0;0;1.704748;0.035062;0.031063;0;0;1;0.686213;0.533333
22;25;Libre Nuit;Yves Saint Laurent;Oriental;1;0;0;0;0;0;0;0.8243;0;0;0;0;0;0;0;0;0.069565;0;0;0;0.88233;0.333333
22;26;Rose Campus;Dior;Floral;1;0;0;0;0;0;3;3.566;0.0002;0;0;0;0;0;1.386294;0.028512;0.035432;1;0;0;0.843106;0.533333
22;27;Velvet Coco;Chanel;Floral;1;0;0;0;0;0;0;0.8105;0;0;0;0;0;0;0;0;0.030134;0;0;0;1;0.4
22;28;Bloom Chic;Carolina Herrera;Floral;1;0;0;0;0;0;0;0.8172;0;0;0;0;0;0;0;0;0.049276;0;0;0;0.803883;0.4
22;29;Wood Explorer Plus;Montblanc;Amaderada;1;0;0;0;0;0;4.5;4.013;0;0;0;0;0;0;1.704748;0.035062;0.030088;0;0;1;0.568543;0.6
22;30;Amber Night;Lattafa;Oriental;1;0;0;0;0;0;0;0.0079;0;0;0;0;0;0;0;0;0.022461;0;0;0;0.509708;0.466667
23;1;Sauvage;Dior;Aromatica;1;0;0;0;0;0;4.5;3.2159;0;0;0;0;0;0;1.704748;0.035062;0.03844;0;0;0;0.901942;0.8
23;2;Miss Dior;Dior;Floral;1;0;0;0;0;0;15;6.3283;0.0001;0;0;0;0;0;2.772589;0.057024;0.060002;0;1;1;0.921553;0.533333
23;3;Bleu de Chanel;Chanel;Amaderada;1;0;0;0;0;0;4.5;4.0137;0.0002;0;0;0;0;0;1.704748;0.035062;0.032356;1;0;0;0.980388;0.666667
23;4;Coco Mademoiselle;Chanel;Floral;1;0;2;1;1;0;15;9.258;0.9823;1;0;1.098612;1;0;2.772589;0.344962;0.060498;1;1;1;0.960777;0.466667
23;5;Eros;Versace;Aromatica;1;0;0;0;0;0;0;0.0125;0;0;0;0;0;0;0;0;0.035622;0;0;0;0.64699;0.933333
23;6;Dylan Blue;Versace;Amaderada;1;3;0;0;0;0;0;1.6992;0.0001;0;1.386294;0;0;0;0;0.041134;0.048855;0;0;0;0.627378;0.6
